d,null_tall,tall_pos,not_tall,very_tall,not_very_tall_lit,not_very_tall_exh
60.46666666666667,-7.286992107459014,-38.330142530324586,-6.76021314827589,-39.36508192195591,-6.93409657741784,-37.56852460616769
60.53333333333333,-7.20502026054851,-37.87985942590159,-6.678815653799316,-38.91109700101137,-6.852545706189203,-37.120100759385934
60.6,-7.123676550395929,-37.432461693226905,-6.5980567051269965,-38.4599802521618,-6.771630107019559,-36.67451158383784
60.666666666666664,-7.042960977001295,-36.987948982980576,-6.517936458218471,-38.0117330454815,-6.691349496983345,-36.23188451749562
60.733333333333334,-6.962873540364587,-36.54632094002246,-6.438455155597404,-37.56635489226623,-6.6117040539011684,-35.792087170453186
60.8,-6.883414240485822,-36.10757720326039,-6.359613046459641,-37.12384570571289,-6.532693932065788,-35.355180246604625
60.86666666666667,-6.804583077364983,-35.67189104096788,-6.281410386890181,-36.68420554962469,-6.454319289749739,-34.92117184293265
60.93333333333333,-6.726380051002087,-35.23891261190395,-6.203847440088398,-36.247432679917935,-6.376580289326416,-34.49011491032216
61,-6.648805161397119,-34.80881738101419,-6.126924476601758,-35.81353968433924,-6.299477097395174,-34.06185296484791
61.06666666666666,-6.571858408550094,-34.381604961991904,-6.050641774568461,-35.382498840241645,-6.223009884911111,-33.63653709611991
61.13333333333333,-6.4955397924609954,-33.95727496185401,-5.974999619969322,-34.95436614704745,-6.14717912875587,-33.214116256630426
61.2,-6.419849313129831,-33.53583670665641,-5.899998306889412,-34.529054254833284,-6.071984401751888,-32.7946081643077
61.266666666666666,-6.34478697055661,-33.117100393104224,-5.825638137789748,-34.1065691479665,-5.997458480729128,-32.37797946463726
61.333333333333336,-6.270352764741316,-32.70141734775115,-5.75191942378952,-33.686988995276344,-5.923536090462565,-31.96426254117195
61.4,-6.196546695683965,-32.288615066945354,-5.678842484959382,-33.27027031968649,-5.850250738052781,-31.553433190722746
61.46666666666667,-6.123368763384542,-31.878693121851722,-5.606407650626009,-32.85643589257618,-5.777602095278265,-31.145484139430266
61.53333333333333,-6.05081896784306,-31.47165107593375,-5.534615259688633,-32.44544496103684,-5.705591302509004,-30.740437940436067
61.6,-5.978897309059507,-31.067497737426233,-5.463465660947763,-32.036007236789644,-5.6341891575127585,-30.338333883287852
61.666666666666664,-5.907603787033896,-30.666214070315192,-5.392959213446775,-31.630756160364406,-5.563454247763846,-29.9390759191006
61.733333333333334,-5.836938401766211,-30.267808944828598,-5.323096286826694,-31.22964286993552,-5.493357298533496,-29.542712515388484
61.8,-5.76690115325647,-29.872273684796465,-5.2538772616949965,-30.830093309564003,-5.423898011743312,-29.14924940908322
61.86666666666667,-5.697492041504656,-29.479624466500933,-5.185302530008924,-30.43340550454968,-5.355078241667158,-28.75867409776986
61.93333333333333,-5.628711066510784,-29.08985235233655,-5.117394437550758,-30.03957589470505,-5.286896493381487,-28.37099200018256
62,-5.560558228274839,-28.70295684617207,-5.050109239707251,-29.64860485015995,-5.219353863530065,-27.986203832446407
62.06666666666666,-5.493033526796836,-28.31893744246794,-4.983469586070705,-29.260491976497672,-5.152450278541741,-27.604310864366347
62.13333333333333,-5.426136962076763,-27.937786664331924,-4.917475918153569,-28.875197856787736,-5.086187132038653,-27.225191689968693
62.2,-5.359868534114623,-27.55951789809035,-4.852128690985362,-28.49279783403257,-5.020562899167672,-26.8491925231968
62.266666666666666,-5.294228242910426,-27.184123657805344,-4.787428373603516,-28.113252299199573,-4.955578119747915,-26.475858240200346
62.333333333333336,-5.229216088464158,-26.811603397694473,-4.723375449565852,-27.73656037762152,-4.892019904901563,-26.105534442855934
62.4,-5.16483207077583,-26.44195656124535,-4.659970417485919,-27.36272370760155,-4.828306686406492,-25.73810462907022
62.46666666666667,-5.101076189845431,-26.07518258092266,-4.5972137915920115,-26.991740041927095,-4.76523434793201,-25.373564841090165
62.53333333333333,-5.037948445672972,-25.711280877865548,-4.535106102311116,-26.623645310038064,-4.702803277983469,-25.01191500192869
62.6,-4.975448838258443,-25.350250861573638,-4.473647896878506,-26.258365292799674,-4.641013953363625,-24.65315785249953
62.666666666666664,-4.913577367601855,-24.992121959659222,-4.412839673474819,-25.89593725095415,-4.579866389083032,-24.29728885427685
62.733333333333334,-4.852334033703196,-24.636834020890895,-4.35268214857641,-25.536346155845102,-4.519361082400288,-23.944309572228384
62.8,-4.791718836562477,-24.284415878351158,-4.293175856584254,-25.179617301707687,-4.4594983832665935,-23.59422282145204
62.86666666666667,-4.731731776179688,-23.934866891282343,-4.234321418616565,-24.825733617842562,-4.400282575512766,-23.247144989216807
62.93333333333333,-4.67237285255484,-23.588186405537964,-4.176119476073622,-24.474703442346993,-4.341706131202713,-22.9028327692805
